Image name,Page_type_1,Page_type_2,colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5
uni-ucl-jud-0015053-002-0102L.jpg,Chapter page,,monochrome,106,,,,,,,,,,
uni-ucl-jud-0015053-002-0103R.jpg,None,,monochrome,107,,,,,,,,,,
uni-ucl-jud-0015053-002-0104L.jpg,None,,monochrome,108,,,,,,,,,,
uni-ucl-jud-0015053-002-0105R.jpg,None,,monochrome,109,,,,,,,,,,
uni-ucl-jud-0015053-002-0106L.jpg,None,,monochrome,110,,,,,,,,,,
uni-ucl-jud-0015053-002-0107R.jpg,None,,monochrome,111,,,,,,,,,,
uni-ucl-jud-0015053-002-0108L.jpg,None,,monochrome,112,,,,,,,,,,
uni-ucl-jud-0015053-002-0109R.jpg,None,,monochrome,113|H,,,,,,,,,,
uni-ucl-jud-0015053-002-0110L.jpg,Chapter page,,monochrome,114,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015053-002-0111R.jpg,None,,monochrome,115|H2,,,,,,,,,,
uni-ucl-jud-0015053-002-0112L.jpg,None,,monochrome,116,,,,,,,,,,
uni-ucl-jud-0015053-002-0113R.jpg,Chapter page,,monochrome,117|H3,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015053-002-0114L.jpg,None,,monochrome,118,,,,,,,,,,
uni-ucl-jud-0015053-002-0115R.jpg,None,,monochrome,119|H4,,,,,,,,,,
uni-ucl-jud-0015053-002-0116L.jpg,None,,monochrome,120,,,,,,,,,,
uni-ucl-jud-0015053-002-0117R.jpg,None,,monochrome,121|H5,,,,,,,,,,
uni-ucl-jud-0015053-002-0118L.jpg,None,,monochrome,122,,,,,,,,,,
uni-ucl-jud-0015053-002-0119R.jpg,None,,monochrome,123,,,,,,,,,,
uni-ucl-jud-0015053-002-0120L.jpg,None,,monochrome,124,,,,,,,,,,
uni-ucl-jud-0015053-002-0121R.jpg,None,,monochrome,125,,,,,,,,,,
uni-ucl-jud-0015053-002-0122L.jpg,None,,monochrome,126,,,,,,,,,,
uni-ucl-jud-0015053-002-0123R.jpg,None,,monochrome,127,,,,,,,,,,
uni-ucl-jud-0015053-002-0124L.jpg,None,,monochrome,128,,,,,,,,,,
uni-ucl-jud-0015053-002-0125R.jpg,None,,monochrome,129|I,,,,,,,,,,
uni-ucl-jud-0015053-002-0126L.jpg,None,,monochrome,130,,,,,,,,,,
uni-ucl-jud-0015053-002-0127R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-002-0128.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0001R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0002L.jpg,None,,monochrome,2e,,,,,,,,,,
uni-ucl-jud-0015053-003-0003R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0004L.jpg,None,,monochrome,e,,,,,,,,,,
uni-ucl-jud-0015053-003-0005R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0006L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0007R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0008L.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0009R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0010L.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0011R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0012L.jpg,Chapter page,,monochrome,5d,,,,,,,,,,
uni-ucl-jud-0015053-003-0013R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0014L.jpg,None,,monochrome,4d,,,,,,,,,,
uni-ucl-jud-0015053-003-0015R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0016L.jpg,Chapter page,,monochrome,3d,,,,,,,,,,
uni-ucl-jud-0015053-003-0017R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0018L.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0019R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0020L.jpg,None,,monochrome,d,,,,,,,,,,
uni-ucl-jud-0015053-003-0021R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0022L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0023R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0024L.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0025R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0026L.jpg,Chapter page,,monochrome,5c,,,,,,,,,,
uni-ucl-jud-0015053-003-0027R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0028L.jpg,None,,monochrome,c4,,,,,,,,,,
uni-ucl-jud-0015053-003-0029R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0030L.jpg,None,,monochrome,3c,,,,,,,,,,
uni-ucl-jud-0015053-003-0031R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0032L.jpg,Chapter page,,monochrome,2c,,,,,,,,,,
uni-ucl-jud-0015053-003-0033R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0034L.jpg,None,,monochrome,c,,,,,,,,,,
uni-ucl-jud-0015053-003-0035R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0036L.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0037R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0038L.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0039R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0040L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0041R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0042L.jpg,Chapter page,,monochrome,b5,,,,,,,,,,
uni-ucl-jud-0015053-003-0043R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0044L.jpg,Chapter page,,monochrome,4b,,,,,,,,,,
uni-ucl-jud-0015053-003-0045R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0046L.jpg,None,,monochrome,b3,,,,,,,,,,
uni-ucl-jud-0015053-003-0047R.jpg,Chapter page,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0048L.jpg,Chapter page,,monochrome,2b,,,,,,,,,,
uni-ucl-jud-0015053-003-0049R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0050L.jpg,Chapter page,,monochrome,b,,,,,,,,,,
uni-ucl-jud-0015053-003-0051R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0052L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0053R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0054L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0055R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0056L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0057R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0058L.jpg,None,,monochrome,a5,,,,,,,,,,
uni-ucl-jud-0015053-003-0059R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0060L.jpg,None,,monochrome,a4,,,,,,,,,,
uni-ucl-jud-0015053-003-0061R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0062L.jpg,None,,monochrome,a3,,,,,,,,,,
uni-ucl-jud-0015053-003-0063R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0064L.jpg,None,,monochrome,a2,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015053-003-0065R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0066L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0067R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0068L.jpg,None,,monochrome,L1,,,,,,,,,,
uni-ucl-jud-0015053-003-0069R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0070L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0071R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0072L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0073R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0074L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0075R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0076L.jpg,None,,monochrome,Kk5,,,,,,,,,,
uni-ucl-jud-0015053-003-0077R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0078L.jpg,None,,monochrome,Kk4,,,,,,,,,,
uni-ucl-jud-0015053-003-0079R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0080L.jpg,None,,monochrome,Kk3,,,,,,,,,,
uni-ucl-jud-0015053-003-0081R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0082L.jpg,None,,monochrome,Kk2,,,,,,,,,,
uni-ucl-jud-0015053-003-0083R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0084L.jpg,None,,monochrome,Kk,,,,,,,,,,
uni-ucl-jud-0015053-003-0085R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0086L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0087R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0088L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0089R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0090L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0091R.jpg,None,,monochrome,,,,,,,,,,,
